bullet_x,bullet_y,package_x,package_y
-1.313423,-0.586103,1.240000,0.377320
-1.229276,-0.514714,1.240000,0.364562
-1.145129,-0.446160,1.240000,0.348969
-1.065930,-0.384227,1.240000,0.331703
-0.986739,-0.324812,1.240000,0.311927
-0.907540,-0.267902,1.240000,0.289638
-0.828350,-0.213509,1.240000,0.264840
-0.749150,-0.161622,1.240000,0.237528
-0.669950,-0.112246,1.240000,0.207704
-0.585804,-0.062537,1.240000,0.173266
-0.501666,-0.015669,1.240000,0.135997
-0.417520,0.028369,1.240000,0.095888
-0.328416,0.071911,1.240000,0.050327
-0.244279,0.110107,1.240000,0.004387
-0.160132,0.145474,1.240000,-0.044394
-0.075986,0.178004,1.240000,-0.096010
0.003214,0.206033,1.240000,-0.147181
0.087361,0.233060,1.240000,-0.204300
0.171507,0.257252,1.240000,-0.264255
0.255645,0.278607,1.240000,-0.327037
0.339791,0.297129,1.240000,-0.392662
0.428894,0.313652,1.240000,-0.465242
0.513032,0.326336,1.240000,-0.536696
0.597178,0.336186,1.240000,-0.610993
0.676378,0.342867,1.240000,-0.683511
0.760525,0.347213,1.240000,-0.763312
0.844671,0.348724,1.240000,-0.845947
0.923862,0.347557,1.240000,-0.926305
1.008008,0.343565,1.240000,-0.950000
1.092155,0.336738,1.240000,-0.950000
1.176302,0.327075,1.240000,-0.950000
1.260448,0.314578,1.240000,-0.950000
1.344595,0.299245,1.240000,-0.950000
1.428742,0.281077,1.240000,-0.950000
1.512888,0.260074,1.240000,-0.950000
1.592079,0.237719,1.240000,-0.950000
1.676225,0.211212,1.240000,-0.950000
1.755425,0.183675,1.240000,-0.950000
1.839572,0.151664,1.240000,-0.950000
1.918762,0.118950,1.240000,-0.950000
1.997962,0.083721,1.240000,-0.950000
2.077152,0.045985,1.240000,-0.950000
2.161298,0.003134,1.240000,-0.950000
2.245445,-0.042550,1.240000,-0.950000
2.329592,-0.091070,1.240000,-0.950000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.240000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.230000,0.400000
-1.650000,-0.900000,1.210000,0.400000
-1.650000,-0.900000,1.210000,0.400000
-1.650000,-0.900000,1.200000,0.400000
-1.650000,-0.900000,1.190000,0.400000
-1.650000,-0.900000,1.190000,0.400000
-1.650000,-0.900000,1.180000,0.400000
-1.650000,-0.900000,1.180000,0.400000
-1.650000,-0.900000,1.170000,0.400000
-1.650000,-0.900000,1.160000,0.400000
-1.650000,-0.900000,1.160000,0.400000
-1.650000,-0.900000,1.150000,0.400000
-1.650000,-0.900000,1.150000,0.400000
-1.650000,-0.900000,1.140000,0.400000
-1.650000,-0.900000,1.140000,0.400000
-1.650000,-0.900000,1.130000,0.400000
-1.650000,-0.900000,1.130000,0.400000
-1.650000,-0.900000,1.120000,0.400000
-1.650000,-0.900000,1.120000,0.400000
-1.650000,-0.900000,1.110000,0.400000
-1.650000,-0.900000,1.100000,0.400000
-1.650000,-0.900000,1.100000,0.400000
-1.650000,-0.900000,1.090000,0.400000
-1.650000,-0.900000,1.090000,0.400000
-1.650000,-0.900000,1.080000,0.400000
-1.650000,-0.900000,1.080000,0.400000
-1.650000,-0.900000,1.070000,0.400000
-1.650000,-0.900000,1.070000,0.400000
-1.650000,-0.900000,1.060000,0.400000
-1.650000,-0.900000,1.050000,0.400000
-1.650000,-0.900000,1.050000,0.400000
-1.650000,-0.900000,1.040000,0.400000
-1.650000,-0.900000,1.040000,0.400000
-1.650000,-0.900000,1.030000,0.400000
-1.650000,-0.900000,1.020000,0.400000
-1.650000,-0.900000,1.020000,0.400000
-1.650000,-0.900000,1.010000,0.400000
-1.650000,-0.900000,1.010000,0.400000
-1.650000,-0.900000,1.000000,0.400000
-1.650000,-0.900000,1.000000,0.400000
-1.650000,-0.900000,0.990000,0.400000
-1.650000,-0.900000,0.990000,0.400000
-1.650000,-0.900000,0.980000,0.400000
-1.650000,-0.900000,0.970001,0.400000
-1.650000,-0.900000,0.970001,0.400000
-1.650000,-0.900000,0.960001,0.400000
-1.650000,-0.900000,0.960001,0.400000
-1.650000,-0.900000,0.950001,0.400000
-1.650000,-0.900000,0.950001,0.400000
-1.650000,-0.900000,0.940001,0.400000
-1.650000,-0.900000,0.940001,0.400000
-1.650000,-0.900000,0.930001,0.400000
-1.650000,-0.900000,0.920001,0.400000
-1.650000,-0.900000,0.910001,0.400000
-1.650000,-0.900000,0.910001,0.400000
-1.650000,-0.900000,0.900001,0.400000
-1.650000,-0.900000,0.900001,0.400000
-1.650000,-0.900000,0.890001,0.400000
-1.650000,-0.900000,0.890001,0.400000
-1.650000,-0.900000,0.880001,0.400000
-1.650000,-0.900000,0.880001,0.400000
-1.650000,-0.900000,0.870001,0.400000
-1.650000,-0.900000,0.870001,0.400000
-1.650000,-0.900000,0.860001,0.400000
-1.650000,-0.900000,0.850001,0.400000
-1.650000,-0.900000,0.850001,0.400000
-1.650000,-0.900000,0.840001,0.400000
-1.650000,-0.900000,0.830001,0.400000
-1.650000,-0.900000,0.830001,0.400000
-1.650000,-0.900000,0.820001,0.400000
-1.650000,-0.900000,0.820001,0.400000
-1.650000,-0.900000,0.810001,0.400000
-1.650000,-0.900000,0.810001,0.400000
-1.650000,-0.900000,0.800001,0.400000
-1.650000,-0.900000,0.800001,0.400000
-1.650000,-0.900000,0.790001,0.400000
-1.650000,-0.900000,0.790001,0.400000
-1.650000,-0.900000,0.780001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.565853,-0.817271,0.770001,0.398582
-1.486663,-0.742004,0.770001,0.394659
-1.407463,-0.669240,0.770001,0.388223
-1.328273,-0.598996,0.770001,0.379277
-1.249074,-0.531255,0.770001,0.367819
-1.169874,-0.466025,0.770001,0.353849
-1.090684,-0.403314,0.770001,0.337369
-1.006537,-0.339430,0.770001,0.317107
-0.922390,-0.278381,0.770001,0.294009
-0.838244,-0.220168,0.770001,0.268076
-0.759044,-0.167966,0.770001,0.241077
-0.669950,-0.112246,0.770001,0.207704
-0.585804,-0.062537,0.770001,0.173266
-0.506613,-0.018347,0.770001,0.138267
-0.422467,0.025858,0.770001,0.098325
-0.343267,0.064874,0.770001,0.058141
-0.254173,0.105763,0.770001,0.009936
-0.174973,0.139442,0.770001,-0.035585
-0.095783,0.170606,0.770001,-0.083611
-0.011637,0.200969,0.770001,-0.137395
0.072510,0.228496,0.770001,-0.194014
0.156657,0.253189,0.770001,-0.253468
0.240803,0.275046,0.770001,-0.315757
0.324950,0.294069,0.770001,-0.380882
0.409097,0.310256,0.770001,-0.448841
0.488287,0.322900,0.770001,-0.515387
0.567487,0.333034,0.770001,-0.584453
0.651633,0.341049,0.770001,-0.660584
0.735780,0.346229,0.770001,-0.739551
0.814970,0.348515,0.770001,-0.816456
0.904064,0.348084,0.770001,-0.905980
0.988211,0.344759,0.770001,-0.950000
1.072357,0.338599,0.770001,-0.950000
1.156504,0.329604,0.770001,-0.950000
1.240651,0.317773,0.770001,-0.950000
1.319851,0.304048,0.770001,-0.950000
1.403988,0.286716,0.770001,-0.950000
1.488135,0.266547,0.770001,-0.950000
1.567334,0.244974,0.770001,-0.950000
1.651481,0.219301,0.770001,-0.950000
1.730671,0.192551,0.770001,-0.950000
1.814818,0.161375,0.770001,-0.950000
1.898964,0.127365,0.770001,-0.950000
1.983111,0.090518,0.770001,-0.950000
2.062311,0.053248,0.770001,-0.950000
2.146457,0.010898,0.770001,-0.950000
2.225647,-0.031547,0.770001,-0.950000
2.314741,-0.082302,0.770001,-0.950000
2.393941,-0.130088,0.770001,-0.950000
2.473141,-0.180387,0.770001,-0.950000
2.562234,-0.239970,0.770001,-0.950000
2.651328,-0.302732,0.770001,-0.950000
2.735475,-0.364928,0.770001,-0.950000
2.814674,-0.426057,0.770001,-0.950000
2.903768,-0.497825,0.770001,-0.950000
2.987915,-0.568526,0.770001,-0.950000
3.067105,-0.637652,0.770001,-0.950000
3.161155,-0.723011,0.770001,-0.950000
3.240345,-0.797631,0.770001,-0.950000
3.319545,-0.874771,0.770001,-0.950000
3.398745,-0.954422,0.770001,-0.950000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.565853,-0.817271,0.770001,0.398582
-1.481707,-0.737377,0.770001,0.394330
-1.397560,-0.660318,0.770001,0.387242
-1.313413,-0.586094,0.770001,0.377319
-1.229267,-0.514706,0.770001,0.364561
-1.145129,-0.446160,0.770001,0.348969
-1.060983,-0.380442,0.770001,0.330541
-0.981783,-0.321177,0.770001,0.310606
-0.897636,-0.260962,0.770001,0.286674
-0.818446,-0.206884,0.770001,0.261562
-0.739246,-0.155310,0.770001,0.233936
-0.655100,-0.103267,0.770001,0.201833
-0.575900,-0.056874,0.770001,0.169026
-0.496710,-0.012997,0.770001,0.133713
-0.412563,0.030874,0.770001,0.093437
-0.333363,0.069576,0.770001,0.052940
-0.249217,0.107944,0.770001,0.007161
-0.165079,0.143473,0.770001,-0.041448
-0.080933,0.176170,0.770001,-0.092897
-0.001733,0.204356,0.770001,-0.143911
0.082414,0.231550,0.770001,-0.200864
0.166560,0.255909,0.770001,-0.260652
0.245750,0.276243,0.770001,-0.319507
0.329897,0.295099,0.770001,-0.384799
0.409097,0.310256,0.770001,-0.448841
0.488287,0.322900,0.770001,-0.515387
0.572434,0.333584,0.770001,-0.588850
0.661537,0.341806,0.770001,-0.669731
0.745674,0.346652,0.770001,-0.749022
0.829821,0.348663,0.770001,-0.831157
0.913967,0.347840,0.770001,-0.916127
0.993167,0.344475,0.770001,-0.950000
1.072357,0.338599,0.770001,-0.950000
1.151557,0.330211,0.770001,-0.950000
1.230757,0.319311,0.770001,-0.950000
1.309947,0.305902,0.770001,-0.950000
1.389147,0.289979,0.770001,-0.950000
1.473293,0.270310,0.770001,-0.950000
1.552483,0.249210,0.770001,-0.950000
1.636630,0.224038,0.770001,-0.950000
1.720777,0.196031,0.770001,-0.950000
1.804924,0.165188,0.770001,-0.950000
1.889070,0.131511,0.770001,-0.950000
1.973217,0.094998,0.770001,-0.950000
2.057364,0.055649,0.770001,-0.950000
2.136554,0.016029,0.770001,-0.950000
2.225657,-0.031552,0.770001,-0.950000
2.304847,-0.076508,0.770001,-0.950000
2.384047,-0.123981,0.770001,-0.950000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.650000,-0.900000,0.770001,0.400000
-1.565853,-0.817271,0.770001,0.398582
-1.486654,-0.741995,0.770001,0.394658
-1.402507,-0.664770,0.770001,0.387737
-1.323317,-0.594683,0.770001,0.378634
-1.239170,-0.522961,0.770001,0.366209
-1.159970,-0.458045,0.770001,0.351925
-1.080780,-0.395649,0.770001,0.335132
-1.001580,-0.335756,0.770001,0.315825
-0.917434,-0.274874,0.770001,0.292560
-0.838244,-0.220168,0.770001,0.268076
-0.759044,-0.167966,0.770001,0.241077
-0.674897,-0.115256,0.770001,0.209641
-0.590751,-0.065381,0.770001,0.175369
-0.506604,-0.018342,0.770001,0.138262
-0.422457,0.025863,0.770001,0.098320
-0.333363,0.069576,0.770001,0.052940
-0.254173,0.105763,0.770001,0.009936
-0.170027,0.141462,0.770001,-0.038511
-0.085880,0.174327,0.770001,-0.089794
-0.006680,0.202669,0.770001,-0.140651
0.072510,0.228496,0.770001,-0.194014
0.151710,0.251816,0.770001,-0.249894
0.235856,0.273840,0.770001,-0.312017
0.315047,0.291977,0.770001,-0.373070
0.394246,0.307605,0.770001,-0.436641
0.478393,0.321457,0.770001,-0.506936
0.557593,0.331905,0.770001,-0.575688
0.636783,0.339840,0.770001,-0.646942
0.715983,0.345266,0.770001,-0.720717
0.800129,0.348278,0.770001,-0.801852
0.884276,0.348454,0.770001,-0.885822
0.963466,0.346031,0.770001,-0.950000
1.047613,0.340705,0.770001,-0.950000
1.126813,0.333102,0.770001,-0.950000
1.210959,0.322271,0.770001,-0.950000
1.295106,0.308606,0.770001,-0.950000
1.379243,0.292107,0.770001,-0.950000
1.463390,0.272772,0.770001,-0.950000
1.547536,0.250602,0.770001,-0.950000
1.631683,0.225597,0.770001,-0.950000
1.715830,0.197756,0.770001,-0.950000
1.804924,0.165188,0.770001,-0.950000
1.889070,0.131511,0.770001,-0.950000
1.973217,0.094998,0.770001,-0.950000
2.057364,0.055649,0.770001,-0.950000
2.141510,0.013467,0.770001,-0.950000
2.225657,-0.031552,0.770001,-0.950000
2.309804,-0.079405,0.770001,-0.950000
2.393941,-0.130088,0.770001,-0.950000
2.473141,-0.180387,0.770001,-0.950000
2.552340,-0.233197,0.770001,-0.950000
2.646381,-0.299164,0.770001,-0.950000
2.730527,-0.361193,0.770001,-0.950000
2.809727,-0.422165,0.770001,-0.950000
2.893874,-0.489698,0.770001,-0.950000
2.978011,-0.560058,0.770001,-0.950000
3.057211,-0.628878,0.770001,-0.950000
3.146305,-0.709298,0.770001,-0.950000
3.230451,-0.788171,0.770001,-0.950000
3.309651,-0.864997,0.770001,-0.950000
3.393798,-0.949373,0.770001,-0.950000
3.472988,-1.031370,0.770001,-0.950000
3.552187,-1.115887,0.770001,-0.950000
3.631378,-1.202905,0.770001,-0.950000
3.710577,-1.292445,0.770001,-0.950000
3.789777,-1.384497,0.770001,-0.950000
3.873924,-1.485050,0.770001,-0.950000
3.958061,-1.588427,0.770001,-0.950000
4.042208,-1.694651,0.770001,-0.950000
4.126354,-1.803710,0.770001,-0.950000
4.210501,-1.915603,0.770001,-0.950000
4.294648,-2.030332,0.770001,-0.950000
4.378795,-2.147896,0.770001,-0.950000
4.462941,-2.268295,0.770001,-0.950000
4.547088,-2.391530,0.770001,-0.950000
4.631235,-2.517599,0.770001,-0.950000
4.715381,-2.646504,0.770001,-0.950000
4.799519,-2.778229,0.770001,-0.950000
4.878718,-2.904813,0.770001,-0.950000
4.957918,-3.033909,0.770001,-0.950000
5.047011,-3.182135,0.770001,-0.950000
5.136105,-3.333539,0.770001,-0.950000
5.215305,-3.470796,0.770001,-0.950000
5.299452,-3.619380,0.770001,-0.950000
5.378642,-3.761801,0.770001,-0.950000
5.462789,-3.915889,0.770001,-0.950000
5.546935,-4.072811,0.770001,-0.950000
5.631082,-4.232568,0.770001,-0.950000
5.715229,-4.395161,0.770001,-0.950000
5.804322,-4.570402,0.770001,-0.950000
5.888469,-4.738832,0.770001,-0.950000
5.967659,-4.899930,0.770001,-0.950000
6.051806,-5.073863,0.770001,-0.950000
6.131006,-5.240160,0.770001,-0.950000
6.210205,-5.408970,0.770001,-0.950000
6.289395,-5.580270,0.770001,-0.950000
6.368595,-5.754101,0.770001,-0.950000
6.447785,-5.930423,0.770001,-0.950000
6.526985,-6.109278,0.770001,-0.950000
6.606184,-6.290644,0.770001,-0.950000
6.695279,-6.497669,0.770001,-0.950000
6.779425,-6.696118,0.770001,-0.950000
6.863572,-6.897402,0.770001,-0.950000
6.942762,-7.089419,0.770001,-0.950000
7.026908,-7.296206,0.770001,-0.950000
7.106108,-7.493425,0.770001,-0.950000
7.190255,-7.705717,0.770001,-0.950000
7.269445,-7.908092,0.770001,-0.950000
7.353592,-8.125884,0.770001,-0.950000
7.437739,-8.346513,0.770001,-0.950000
7.521885,-8.569980,0.770001,-0.950000
7.601076,-8.782869,0.770001,-0.950000
7.690178,-9.025413,0.770001,-0.950000
7.769369,-9.243641,0.770001,-0.950000
7.848568,-9.464404,0.770001,-0.950000
7.927759,-9.687654,0.770001,-0.950000
8.006959,-9.913442,0.770001,-0.950000
8.086159,-10.141743,0.770001,-0.950000
8.165349,-10.372525,0.770001,-0.950000
8.249496,-10.620505,0.770001,-0.950000
8.328695,-10.856497,0.770001,-0.950000
8.407886,-11.094970,0.770001,-0.950000
8.487085,-11.335983,0.770001,-0.950000
8.576179,-11.610108,0.770001,-0.950000
8.660325,-11.871930,0.770001,-0.950000
8.739525,-12.120951,0.770001,-0.950000
8.818715,-12.372451,0.770001,-0.950000
8.897915,-12.626493,0.770001,-0.950000
8.977105,-12.883014,0.770001,-0.950000
9.061252,-13.158345,0.770001,-0.950000
9.145398,-13.436511,0.770001,-0.950000
9.224598,-13.700912,0.770001,-0.950000
9.303798,-13.967826,0.770001,-0.950000
9.382988,-14.237219,0.770001,-0.950000
9.462188,-14.509154,0.770001,-0.950000
9.541378,-14.783569,0.770001,-0.950000
9.620578,-15.060529,0.770001,-0.950000
9.709671,-15.375090,0.770001,-0.950000
9.798765,-15.692829,0.770001,-0.950000
9.877965,-15.977948,0.770001,-0.950000
9.962111,-16.283634,0.770001,-0.950000
10.041302,-16.573898,0.770001,-0.950000
10.120502,-16.866711,0.770001,-0.950000
10.204648,-17.180569,0.770001,-0.950000
10.288795,-17.497257,0.770001,-0.950000
10.372941,-17.816780,0.770001,-0.950000
10.452131,-18.120075,0.770001,-0.950000
10.536279,-18.445103,0.770001,-0.950000
